"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","UPSIDE ","BUST ","SOS SEASON","ECR VS. ADP"
"195",10,"Baltimore Ravens",BAL,"DST11","13","-","-","5 out of 5 stars","-38"
"196",10,"Kimani Vidal",LAC,"RB60","7","1 out of 5","4 out of 5","3 out of 5 stars","+50"
"197",10,"Cam Little",JAC,"K4","7","-","-","4 out of 5 stars","-48"
"198",10,"Calvin Ridley",TEN,"WR74","9","2 out of 5","4 out of 5","3 out of 5 stars","-4"
"199",10,"Jason Myers",SEA,"K5","11","4 out of 5","1 out of 5","4 out of 5 stars","-65"
"200",10,"AJ Barner",SEA,"TE23","11","4 out of 5","2 out of 5","3 out of 5 stars","+8"
"201",11,"Jaylin Noel",HOU,"WR75","8","4 out of 5","3 out of 5","3 out of 5 stars","+75"
"202",11,"Sean Tucker",TB,"RB61","10","4 out of 5","4 out of 5","2 out of 5 stars","+47"
"203",11,"Eddy Pineiro",SF,"K6","8","4 out of 5","2 out of 5","5 out of 5 stars","-20"
"204",11,"Tyler Loop",BAL,"K7","13","-","-","3 out of 5 stars","-22"
"205",11,"Kansas City Chiefs",KC,"DST12","5","-","-","3 out of 5 stars","+5"
"206",11,"Oronde Gadsden II",LAC,"TE24","7","3 out of 5","4 out of 5","4 out of 5 stars","+14"
"207",11,"Aaron Rodgers",PIT,"QB28","9","1 out of 5","4 out of 5","2 out of 5 stars","+33"
"208",11,"Green Bay Packers",GB,"DST13","11","-","-","2 out of 5 stars","-20"
"209",11,"Gunnar Helm",TEN,"TE25","9","3 out of 5","4 out of 5","3 out of 5 stars","+69"
"210",11,"Nicholas Singleton",TEN,"RB62","9","3 out of 5","4 out of 5","3 out of 5 stars","+33"
"211",11,"Jake Bates",DET,"K8","6","4 out of 5","2 out of 5","5 out of 5 stars","-48"
"212",11,"Kenyon Sadiq",NYJ,"TE26","13","3 out of 5","4 out of 5","4 out of 5 stars","-40"
"213",11,"Rashod Bateman",BAL,"WR76","13","3 out of 5","4 out of 5","4 out of 5 stars","+68"
"214",11,"Geno Smith",NYJ,"QB29","13","2 out of 5","4 out of 5","4 out of 5 stars","+164"
"215",11,"Detroit Lions",DET,"DST14","6","-","-","5 out of 5 stars","-36"
"216",11,"Cooper Kupp",SEA,"WR77","11","2 out of 5","4 out of 5","3 out of 5 stars","-24"
"217",11,"Cairo Santos",CHI,"K9","10","3 out of 5","3 out of 5","0 out of 5 stars","-22"
"218",11,"Evan McPherson",CIN,"K10","6","4 out of 5","2 out of 5","2 out of 5 stars","-32"
"219",11,"James Conner",ARI,"RB63","14","2 out of 5","4 out of 5","2 out of 5 stars","-3"
"220",11,"Darnell Mooney",NYG,"WR78","8","3 out of 5","4 out of 5","4 out of 5 stars","+80"
"221",11,"Isaac TeSlaa",DET,"WR79","6","3 out of 5","4 out of 5","4 out of 5 stars","+20"
"222",11,"Troy Franklin",DEN,"WR80","10","1 out of 5","5 out of 5","2 out of 5 stars","+69"
"223",11,"Tank Dell",HOU,"WR81","8","4 out of 5","5 out of 5","3 out of 5 stars","-38"
"224",11,"Harrison Mevis",LAR,"K11","11","4 out of 5","2 out of 5","2 out of 5 stars","-60"
"225",11,"Ja'Kobi Lane",BAL,"WR82","13","4 out of 5","4 out of 5","4 out of 5 stars","-51"
"226",11,"Pat Freiermuth",PIT,"TE27","9","3 out of 5","4 out of 5","2 out of 5 stars","-9"
"227",11,"Buffalo Bills",BUF,"DST15","7","-","-","3 out of 5 stars","-36"
"228",11,"Greg Dulcich",MIA,"TE28","6","4 out of 5","4 out of 5","5 out of 5 stars","-13"
"229",11,"Chase McLaughlin",TB,"K12","10","4 out of 5","2 out of 5","3 out of 5 stars","-11"
"230",11,"Andy Borregales",NE,"K13","11","-","-","1 out of 5 stars","-17"
"231",11,"Kaelon Black",SF,"RB64","8","4 out of 5","4 out of 5","2 out of 5 stars","-33"
"232",11,"Zachariah Branch",ATL,"WR83","11","3 out of 5","4 out of 5","3 out of 5 stars","+12"
"233",11,"Germie Bernard",PIT,"WR84","9","2 out of 5","4 out of 5","3 out of 5 stars","+49"
"234",11,"Cleveland Browns",CLE,"DST16","11","-","-","5 out of 5 stars","-30"
"235",11,"Cade Otton",TB,"TE29","10","2 out of 5","4 out of 5","2 out of 5 stars","+10"
"236",11,"Caleb Douglas",MIA,"WR85","6","2 out of 5","4 out of 5","3 out of 5 stars","-6"
"237",11,"Chris Bell",MIA,"WR86","6","3 out of 5","4 out of 5","3 out of 5 stars","+14"
"238",11,"Kaytron Allen",WAS,"RB65","7","2 out of 5","4 out of 5","4 out of 5 stars","+12"
"239",11,"Emanuel Wilson",SEA,"RB66","11","2 out of 5","4 out of 5","4 out of 5 stars","+66"
"240",11,"Jaylen Wright",MIA,"RB67","6","-","-","3 out of 5 stars","+15"
"241",11,"Malachi Fields",NYG,"WR87","8","4 out of 5","4 out of 5","4 out of 5 stars","-6"
"242",11,"Antonio Williams",WAS,"WR88","7","4 out of 5","3 out of 5","2 out of 5 stars","+31"
"243",11,"Justice Hill",BAL,"RB68","13","-","-","3 out of 5 stars","-19"
"244",11,"Keon Coleman",BUF,"WR89","7","2 out of 5","5 out of 5","4 out of 5 stars","+52"
"245",11,"Evan Engram",DEN,"TE30","10","-","-","4 out of 5 stars","+111"
"246",11,"Harrison Butker",KC,"K14","5","-","-","5 out of 5 stars","-69"
"247",11,"George Holani",SEA,"RB69","11","3 out of 5","4 out of 5","4 out of 5 stars","+25"
"248",11,"Devaughn Vele",NO,"WR90","8","2 out of 5","4 out of 5","3 out of 5 stars","+10"
"249",11,"Najee Harris",NYG,"RB70","8","2 out of 5","4 out of 5","4 out of 5 stars","-7"
"250",11,"Jack Bech",LV,"WR91","13","3 out of 5","4 out of 5","2 out of 5 stars","+47"
"251",11,"Chris Boswell",PIT,"K15","9","4 out of 5","2 out of 5","4 out of 5 stars","-42"
"252",11,"David Njoku",LAC,"TE31","7","4 out of 5","4 out of 5","4 out of 5 stars","-40"
"253",12,"Ted Hurst III",TB,"WR92","10","4 out of 5","4 out of 5","4 out of 5 stars","+40"
"254",12,"Chimere Dike",TEN,"WR93","9","2 out of 5","5 out of 5","3 out of 5 stars","+10"
"255",12,"Fernando Mendoza",LV,"QB30","13","4 out of 5","3 out of 5","1 out of 5 stars","-27"
"256",12,"Malik Davis",DAL,"RB71","14","-","-","4 out of 5 stars","+21"
"257",12,"Chris Brooks",GB,"RB72","11","2 out of 5","4 out of 5","4 out of 5 stars","+17"
"258",12,"Cyrus Allen",KC,"WR94","5","4 out of 5","4 out of 5","2 out of 5 stars","-57"
"259",12,"Elic Ayomanor",TEN,"WR95","9","1 out of 5","5 out of 5","3 out of 5 stars","+57"
"260",12,"Isaiah Davis",NYJ,"RB73","13","3 out of 5","4 out of 5","3 out of 5 stars","+375"
"261",12,"Samaje Perine",CIN,"RB74","6","1 out of 5","4 out of 5","2 out of 5 stars","+22"
"262",12,"Demond Claiborne",MIN,"RB75","6","3 out of 5","4 out of 5","4 out of 5 stars","+49"
"263",12,"Ty Johnson",BUF,"RB76","7","-","-","2 out of 5 stars","+249"
"264",12,"Ollie Gordon II",MIA,"RB77","6","3 out of 5","4 out of 5","3 out of 5 stars","+141"
"265",12,"LeQuint Allen Jr.",JAC,"RB78","7","2 out of 5","4 out of 5","4 out of 5 stars","+149"
"266",12,"Colby Parkinson",LAR,"TE32","11","-","-","4 out of 5 stars","+40"
"267",12,"Jordan James",SF,"RB79","8","2 out of 5","4 out of 5","2 out of 5 stars","-35"
"268",12,"Tyquan Thornton",KC,"WR96","5","2 out of 5","4 out of 5","2 out of 5 stars","+153"
"269",12,"Will Reichard",MIN,"K16","6","-","-","2 out of 5 stars","-82"
"270",12,"Tory Horton",SEA,"WR97","11","4 out of 5","4 out of 5","3 out of 5 stars","+29"
"271",12,"Wil Lutz",DEN,"K17","10","-","-","1 out of 5 stars","-64"
"272",12,"Jaydon Blue",FA,"RB80","-","3 out of 5","4 out of 5","-","-36"
"273",12,"Darius Slayton",NYG,"WR98","8","2 out of 5","4 out of 5","4 out of 5 stars","+219"
"274",12,"Kaleb Johnson",GB,"RB81","11","2 out of 5","5 out of 5","4 out of 5 stars","-52"
"275",12,"Mason Taylor",NYJ,"TE33","13","1 out of 5","4 out of 5","4 out of 5 stars","+11"
"276",12,"Tua Tagovailoa",ATL,"QB31","11","2 out of 5","4 out of 5","4 out of 5 stars","+11"
"277",12,"Xavier Legette",CAR,"WR99","5","2 out of 5","4 out of 5","2 out of 5 stars","+206"
"278",12,"Christian Kirk",SF,"WR100","8","2 out of 5","4 out of 5","2 out of 5 stars","-18"
"279",12,"Elijah Sarratt",BAL,"WR101","13","4 out of 5","4 out of 5","4 out of 5 stars","+74"
"280",12,"Michael Penix Jr.",ATL,"QB32","11","2 out of 5","5 out of 5","4 out of 5 stars","+4"
"281",12,"Marvin Mims Jr.",DEN,"WR102","10","3 out of 5","4 out of 5","2 out of 5 stars","+14"
"282",12,"Atlanta Falcons",ATL,"DST17","11","-","-","4 out of 5 stars","-44"
"283",12,"Seth McGowan",IND,"RB82","13","4 out of 5","4 out of 5","4 out of 5 stars","+19"
"284",12,"Devin Neal",NO,"RB83","8","2 out of 5","4 out of 5","3 out of 5 stars","+48"
"285",12,"Theo Johnson",NYG,"TE34","8","1 out of 5","5 out of 5","3 out of 5 stars","+36"
"286",12,"San Francisco 49ers",SF,"DST18","8","-","-","3 out of 5 stars","-53"
"287",12,"Deshaun Watson",CLE,"QB33","11","1 out of 5","5 out of 5","4 out of 5 stars","+98"
"288",12,"Kendre Miller",NO,"RB84","8","2 out of 5","4 out of 5","3 out of 5 stars","+39"
"289",12,"Kirk Cousins",LV,"QB34","13","2 out of 5","4 out of 5","1 out of 5 stars","+12"
"290",12,"DJ Giddens",IND,"RB85","13","2 out of 5","4 out of 5","4 out of 5 stars","+136"
"291",12,"Kyle Williams",NE,"WR103","11","3 out of 5","4 out of 5","2 out of 5 stars","-30"
"292",12,"Eli Stowers",PHI,"TE35","10","4 out of 5","4 out of 5","4 out of 5 stars","-30"
"293",12,"Brashard Smith",KC,"RB86","5","-","-","3 out of 5 stars","+45"
"294",12,"New Orleans Saints",NO,"DST19","8","-","-","5 out of 5 stars","-42"
"295",12,"Shedeur Sanders",CLE,"QB35","11","3 out of 5","4 out of 5","4 out of 5 stars","-42"
"296",12,"Mike Gesicki",CIN,"TE36","6","-","-","3 out of 5 stars","+67"
"297",12,"Adam Randall",BAL,"RB87","13","4 out of 5","4 out of 5","3 out of 5 stars","+60"
"298",12,"Hollywood Brown",PHI,"WR104","10","-","-","4 out of 5 stars","+24"
"299",12,"Emari Demercado",FA,"RB88","-","1 out of 5","5 out of 5","-","+72"
"300",12,"Mack Hollins",NE,"WR105","11","-","-","2 out of 5 stars","+360"
"301",12,"Devin Singletary",NYG,"RB89","8","1 out of 5","5 out of 5","4 out of 5 stars","-36"
"302",13,"Isaiah Bond",CLE,"WR106","11","-","-","3 out of 5 stars","+366"
"303",13,"Indianapolis Colts",IND,"DST20","13","-","-","5 out of 5 stars","-28"
"304",13,"Darren Waller",CAR,"TE37","5","-","-","2 out of 5 stars","+107"
"305",13,"Skyler Bell",BUF,"WR107","7","3 out of 5","4 out of 5","4 out of 5 stars","+15"
"306",13,"Trevor Etienne",CAR,"RB90","5","2 out of 5","4 out of 5","1 out of 5 stars","+345"
"307",13,"Jake Tonges",SF,"TE38","8","-","-","3 out of 5 stars","-3"
"308",13,"Andrei Iosivas",CIN,"WR108","6","-","-","4 out of 5 stars","+104"
"309",13,"Brandon Aiyuk",SF,"WR109","8","2 out of 5","5 out of 5","2 out of 5 stars","-38"
"310",13,"Trey Benson",ARI,"RB91","14","1 out of 5","5 out of 5","2 out of 5 stars","-2"
"311",13,"DeMario Douglas",NE,"WR110","11","-","-","2 out of 5 stars","+279"
"312",13,"Chicago Bears",CHI,"DST21","10","-","-","2 out of 5 stars","-116"
"313",13,"Audric Estime",NO,"RB92","8","-","-","3 out of 5 stars","+21"
"314",13,"Charlie Smyth",FA,"K18","-","-","-","-","+92"
"315",13,"Jerome Ford",WAS,"RB93","7","2 out of 5","4 out of 5","4 out of 5 stars","+244"
"316",13,"Isaac Guerendo",SF,"RB94","8","-","-","2 out of 5 stars","+248"
"317",13,"Darnell Washington",PIT,"TE39","9","-","-","2 out of 5 stars","-28"
"318",13,"Michael Mayer",LV,"TE40","13","-","-","3 out of 5 stars","+180"
"319",13,"Tahj Brooks",CIN,"RB95","6","-","-","2 out of 5 stars","+190"
"320",13,"Jarquez Hunter",FA,"RB96","-","-","-","-","+82"
"321",13,"Jaleel McLaughlin",FA,"RB97","-","-","-","-","+273"
"322",13,"Jahan Dotson",ATL,"WR111","11","-","-","3 out of 5 stars","+236"
"323",13,"Tyreek Hill",FA,"WR112","-","1 out of 5","5 out of 5","-","-75"
"324",13,"Oscar Delp",NO,"TE41","8","4 out of 5","4 out of 5","2 out of 5 stars","+321"
"325",13,"Will Shipley",PHI,"RB98","10","-","-","4 out of 5 stars","+218"
"326",13,"Charlie Kolar",LAC,"TE42","7","-","-","4 out of 5 stars","+185"
"327",13,"Elijah Arroyo",SEA,"TE43","11","-","-","3 out of 5 stars","+18"
"328",13,"Xavier Hutchinson",HOU,"WR113","8","-","-","3 out of 5 stars","+331"
"329",13,"Jalen Tolbert",MIA,"WR114","6","-","-","3 out of 5 stars","+206"
"330",13,"Bryce Lance",NO,"WR115","8","4 out of 5","4 out of 5","3 out of 5 stars","+156"
"331",13,"Dallas Cowboys",DAL,"DST22","14","-","-","1 out of 5 stars","-141"
"332",13,"Cole Kmet",CHI,"TE44","10","-","-","2 out of 5 stars","-40"
"333",13,"Carson Beck",ARI,"QB36","14","2 out of 5","4 out of 5","2 out of 5 stars","+94"
"334",13,"Eli Raridon",NE,"TE45","11","4 out of 5","4 out of 5","4 out of 5 stars","+25"
"335",13,"Tyler Higbee",LAR,"TE46","11","-","-","4 out of 5 stars","+4"
"336",13,"Erick All Jr.",CIN,"TE47","6","-","-","3 out of 5 stars","+142"
"337",13,"Bam Knight",ARI,"RB99","14","-","-","2 out of 5 stars","-"
"338",13,"Dawson Knox",BUF,"TE48","7","-","-","3 out of 5 stars","-19"
"339",13,"Olamide Zaccheaus",ATL,"WR116","11","-","-","3 out of 5 stars","+298"
"340",13,"Kendrick Bourne",ARI,"WR117","14","-","-","2 out of 5 stars","+324"
"341",13,"Tez Johnson",TB,"WR118","10","-","-","4 out of 5 stars","+122"
"342",13,"J.J. McCarthy",MIN,"QB37","6","-","-","5 out of 5 stars","-88"
"343",13,"Luke McCaffrey",WAS,"WR119","7","-","-","2 out of 5 stars","-19"
"344",13,"Konata Mumpfield",LAR,"WR120","11","-","-","1 out of 5 stars","+35"
"345",13,"Kareem Hunt",FA,"RB100","-","-","-","-","+51"
"346",13,"Cedric Tillman",FA,"WR121","-","-","-","-","-"
"347",13,"Jalen Royals",KC,"WR122","5","-","-","2 out of 5 stars","+157"
"348",13,"Joe Mixon",FA,"RB101","-","-","-","-","-85"
"349",13,"Joshua Palmer",BUF,"WR123","7","-","-","4 out of 5 stars","-6"
"350",14,"Noah Gray",KC,"TE49","5","-","-","4 out of 5 stars","+18"
"351",14,"Mac Jones",SF,"QB38","8","-","-","1 out of 5 stars","+11"
"352",14,"Treylon Burks",WAS,"WR124","7","-","-","2 out of 5 stars","+311"
"353",14,"Tyler Bass",BUF,"K19","7","-","-","2 out of 5 stars","-122"
"354",14,"Ja'Tavion Sanders",CAR,"TE50","5","-","-","2 out of 5 stars","-7"
"355",14,"Chris Brazzell II",CAR,"WR125","5","3 out of 5","4 out of 5","2 out of 5 stars","+315"
"356",14,"Brenen Thompson",LAC,"WR126","7","3 out of 5","4 out of 5","2 out of 5 stars","+177"
"357",14,"Max Klare",LAR,"TE51","11","3 out of 5","4 out of 5","4 out of 5 stars","+56"
"358",14,"Jake Elliott",PHI,"K20","10","-","-","5 out of 5 stars","-111"
"359",14,"Malik Benson",LV,"WR127","13","3 out of 5","2 out of 5","2 out of 5 stars","+179"
"360",14,"Michael Carter",FA,"RB102","-","-","-","-","+191"
"361",14,"Eli Heidenreich",PIT,"RB103","9","2 out of 5","4 out of 5","2 out of 5 stars","-17"
"362",14,"Roman Wilson",PIT,"WR128","9","-","-","3 out of 5 stars","+169"
"363",14,"Justin Fields",KC,"QB39","5","-","-","2 out of 5 stars","-28"
"364",14,"Ty Simpson",LAR,"QB40","11","3 out of 5","4 out of 5","3 out of 5 stars","-98"
"365",14,"New York Giants",NYG,"DST23","8","-","-","1 out of 5 stars","-144"
"366",14,"Carolina Panthers",CAR,"DST24","5","-","-","3 out of 5 stars","-110"
"367",14,"Trey Smack",GB,"K21","11","-","-","4 out of 5 stars","-156"
"368",14,"Kalif Raymond",CHI,"WR129","10","-","-","3 out of 5 stars","+67"
"369",14,"Tampa Bay Buccaneers",TB,"DST25","10","-","-","4 out of 5 stars","-84"
"370",14,"Jawhar Jordan",FA,"RB104","-","-","-","-","+284"
"371",14,"KaVontae Turpin",DAL,"WR130","14","-","-","2 out of 5 stars","-22"
"372",14,"Savion Williams",GB,"WR131","11","-","-","5 out of 5 stars","+276"
"373",14,"Kevin Coleman Jr.",MIA,"WR132","6","-","-","3 out of 5 stars","+284"
"374",14,"Cincinnati Bengals",CIN,"DST26","6","-","-","4 out of 5 stars","-117"
"375",14,"Zavion Thomas",CHI,"WR133","10","2 out of 5","4 out of 5","3 out of 5 stars","-49"
"376",14,"Anthony Richardson Sr.",IND,"QB41","13","-","-","4 out of 5 stars","+52"
"377",14,"Zane Gonzalez",FA,"K22","-","-","-","-","+130"
"378",14,"Justin Joly",FA,"TE52","-","3 out of 5","4 out of 5","-","+224"
"379",14,"Dont'e Thornton Jr.",LV,"WR134","13","-","-","2 out of 5 stars","+204"
"380",14,"Raheim Sanders",CLE,"RB105","11","-","-","3 out of 5 stars","+244"
"381",14,"Colbie Young",CIN,"WR135","6","2 out of 5","4 out of 5","4 out of 5 stars","-35"
"382",14,"John Metchie III",CAR,"WR136","5","-","-","2 out of 5 stars","+250"
"383",14,"Tennessee Titans",TEN,"DST27","9","-","-","2 out of 5 stars","-116"
"384",14,"Roschon Johnson",CHI,"RB106","10","-","-","2 out of 5 stars","+197"
"385",14,"J'Mari Taylor",JAC,"RB107","7","2 out of 5","4 out of 5","4 out of 5 stars","-"
"386",14,"Noah Fant",NO,"TE53","8","-","-","2 out of 5 stars","+91"
"387",14,"Jameis Winston",NYG,"QB42","8","-","-","4 out of 5 stars","-78"
"388",14,"Blake Grupe",FA,"K23","-","-","-","-","-78"
"389",14,"Joe Flacco",CIN,"QB43","6","-","-","3 out of 5 stars","-58"
"390",14,"Tutu Atwell",LAR,"WR137","11","-","-","1 out of 5 stars","+211"
"391",14,"Kyle Juszczyk",SF,"RB108","8","-","-","2 out of 5 stars","+2"
"392",14,"Jaylin Lane",WAS,"WR138","7","-","-","2 out of 5 stars","+224"
"393",14,"Demarcus Robinson",SF,"WR139","8","-","-","2 out of 5 stars","+97"
"394",14,"Tommy Tremble",CAR,"TE54","5","-","-","2 out of 5 stars","-11"
"395",14,"Nick Folk",ATL,"K24","11","-","-","0 out of 5 stars","-125"
"396",14,"Luke Musgrave",GB,"TE55","11","-","-","2 out of 5 stars","+148"
"397",14,"Marcus Mariota",WAS,"QB44","7","-","-","2 out of 5 stars","+121"
"398",14,"Devontez Walker",BAL,"WR140","13","-","-","4 out of 5 stars","-75"
"399",14,"CJ Daniels",LAR,"WR141","11","2 out of 5","4 out of 5","1 out of 5 stars","-41"
"400",14,"Daniel Carlson",NO,"K25","8","-","-","5 out of 5 stars","-"
"401",14,"Ryan Fitzgerald",CAR,"K26","5","-","-","0 out of 5 stars","-71"
"402",14,"Odell Beckham Jr.",NYG,"WR142","8","-","-","4 out of 5 stars","-60"
"403",14,"Rasheen Ali",BAL,"RB109","13","-","-","3 out of 5 stars","-"
"404",14,"Spencer Shrader",IND,"K27","13","-","-","4 out of 5 stars","-92"
"405",14,"Ashton Dulin",IND,"WR143","13","-","-","4 out of 5 stars","+124"
"406",14,"Joey Slye",TEN,"K28","9","-","-","4 out of 5 stars","-89"
"407",14,"Nick Westbrook-Ikhine",FA,"WR144","-","-","-","-","+255"
"408",14,"Washington Commanders",WAS,"DST28","7","-","-","2 out of 5 stars","-129"
"409",14,"Jacob Saylors",DET,"RB110","6","-","-","5 out of 5 stars","+252"
"410",14,"Sione Vaki",DET,"RB111","6","-","-","5 out of 5 stars","+35"
"411",14,"Jam Miller",FA,"RB112","-","2 out of 5","4 out of 5","-","+134"
"412",14,"Chad Ryland",ARI,"K29","14","-","-","2 out of 5 stars","-98"
"413",14,"Jordan Whittington",LAR,"WR145","11","-","-","1 out of 5 stars","-40"
"414",14,"John Bates",WAS,"TE56","7","-","-","1 out of 5 stars","+113"
"415",14,"Daniel Bellinger",TEN,"TE57","9","-","-","3 out of 5 stars","+202"
"416",15,"Ben Sinnott",WAS,"TE58","7","-","-","1 out of 5 stars","+258"
"417",15,"Barion Brown",NO,"WR146","8","2 out of 5","4 out of 5","3 out of 5 stars","-52"
"418",15,"Phil Mafah",FA,"RB113","-","-","-","-","-"
"419",15,"Austin Hooper",ATL,"TE59","11","-","-","3 out of 5 stars","+247"
"420",15,"Las Vegas Raiders",LV,"DST29","13","-","-","4 out of 5 stars","-152"
"421",15,"Isaiah Williams",NYJ,"WR147","13","-","-","4 out of 5 stars","+251"
"422",15,"Greg Dortch",FA,"WR148","-","-","-","-","+164"
"423",15,"Ben Sauls",FA,"K30","-","-","-","-","-116"
"424",15,"Brandon McManus",FA,"K31","-","-","-","-","-35"
"425",15,"Mitchell Evans",CAR,"TE60","5","-","-","2 out of 5 stars","-"
"426",15,"Elijah Higgins",ARI,"TE61","14","-","-","2 out of 5 stars","-65"
"427",15,"Cade Klubnik",NYJ,"QB45","13","3 out of 5","4 out of 5","4 out of 5 stars","-58"
"428",15,"Terrell Jennings",FA,"RB114","-","-","-","-","+221"
"429",15,"Dameon Pierce",FA,"RB115","-","-","-","-","-"
"430",15,"Joe Milton III",DAL,"QB46","14","-","-","2 out of 5 stars","-44"
"431",15,"Drew Stevens",WAS,"K32","7","-","-","5 out of 5 stars","-118"
"432",15,"Tommy Myers",FA,"TE62","-","-","-","-","-"
"433",15,"Jonnu Smith",GB,"TE63","11","-","-","2 out of 5 stars","-35"
"434",15,"Miami Dolphins",MIA,"DST30","6","-","-","3 out of 5 stars","-144"
"435",15,"Khalil Herbert",FA,"RB116","-","-","-","-","+196"
"436",15,"Deion Burks",IND,"WR149","13","2 out of 5","4 out of 5","4 out of 5 stars","-"
"437",15,"New York Jets",NYJ,"DST31","13","-","-","4 out of 5 stars","-22"
"438",15,"Austin Ekeler",FA,"RB117","-","-","-","-","+44"
"439",15,"Tyler Goodson",FA,"RB118","-","-","-","-","-"
"440",15,"Hunter Luepke",DAL,"RB119","14","-","-","4 out of 5 stars","+73"
"441",15,"Isaiah Williams",FA,"WR150","-","-","-","-","-"
"442",15,"Dyami Brown",WAS,"WR151","7","-","-","2 out of 5 stars","+227"
"443",15,"Zavier Scott",FA,"RB120","-","-","-","-","-"
"444",15,"Jeremy McNichols",WAS,"RB121","7","-","-","4 out of 5 stars","-"
