"RK",TIERS,"PLAYER NAME",TEAM,"POS","BYE WEEK","UPSIDE ","BUST ","SOS SEASON","ECR VS. ADP"
"264",12,"Chimere Dike",TEN,"WR95","9","1 out of 5","5 out of 5","3 out of 5 stars","+3"
"265",12,"LeQuint Allen Jr.",JAC,"RB78","7","2 out of 5","5 out of 5","4 out of 5 stars","+173"
"266",12,"Colby Parkinson",LAR,"TE32","11","-","-","4 out of 5 stars","+48"
"267",12,"Tyquan Thornton",KC,"WR96","5","2 out of 5","5 out of 5","2 out of 5 stars","+162"
"268",12,"Jordan James",SF,"RB79","8","2 out of 5","4 out of 5","2 out of 5 stars","-37"
"269",12,"Ty Johnson",BUF,"RB80","7","-","-","2 out of 5 stars","+238"
"270",12,"Seth McGowan",IND,"RB81","13","4 out of 5","4 out of 5","4 out of 5 stars","+23"
"271",12,"Tory Horton",SEA,"WR97","11","4 out of 5","4 out of 5","3 out of 5 stars","+31"
"272",12,"Wil Lutz",DEN,"K16","10","-","-","1 out of 5 stars","-66"
"273",12,"Will Reichard",MIN,"K17","6","-","-","2 out of 5 stars","-86"
"274",12,"Tua Tagovailoa",ATL,"QB31","11","2 out of 5","4 out of 5","4 out of 5 stars","+14"
"275",12,"Xavier Legette",CAR,"WR98","5","2 out of 5","4 out of 5","2 out of 5 stars","+186"
"276",12,"Darius Slayton",NYG,"WR99","8","2 out of 5","4 out of 5","4 out of 5 stars","+218"
"277",12,"Michael Penix Jr.",ATL,"QB32","11","2 out of 5","5 out of 5","4 out of 5 stars","+8"
"278",12,"Mason Taylor",NYJ,"TE33","13","1 out of 5","4 out of 5","4 out of 5 stars","+11"
"279",12,"Elijah Sarratt",BAL,"WR100","13","3 out of 5","3 out of 5","4 out of 5 stars","+73"
"280",12,"Kirk Cousins",LV,"QB33","13","2 out of 5","4 out of 5","1 out of 5 stars","+7"
"281",12,"Kendre Miller",NO,"RB82","8","2 out of 5","4 out of 5","3 out of 5 stars","+48"
"282",12,"Marvin Mims Jr.",DEN,"WR101","10","3 out of 5","4 out of 5","2 out of 5 stars","+22"
"283",12,"Christian Kirk",SF,"WR102","8","1 out of 5","5 out of 5","2 out of 5 stars","-22"
"284",12,"Deshaun Watson",CLE,"QB34","11","1 out of 5","5 out of 5","4 out of 5 stars","+123"
"285",12,"DJ Giddens",IND,"RB83","13","2 out of 5","4 out of 5","4 out of 5 stars","+157"
"286",12,"San Francisco 49ers",SF,"DST17","8","-","-","3 out of 5 stars","-54"
"287",12,"Theo Johnson",NYG,"TE34","8","2 out of 5","4 out of 5","3 out of 5 stars","+44"
"288",12,"Kyle Williams",NE,"WR103","11","3 out of 5","4 out of 5","2 out of 5 stars","-8"
"289",12,"New Orleans Saints",NO,"DST18","8","-","-","5 out of 5 stars","-38"
"290",12,"Brashard Smith",KC,"RB84","5","-","-","3 out of 5 stars","+56"
"291",12,"Devin Singletary",NYG,"RB85","8","1 out of 5","5 out of 5","4 out of 5 stars","-29"
"292",12,"Shedeur Sanders",CLE,"QB35","11","3 out of 5","4 out of 5","4 out of 5 stars","-38"
"293",12,"Eli Stowers",PHI,"TE35","10","4 out of 5","4 out of 5","4 out of 5 stars","-28"
"294",12,"Atlanta Falcons",ATL,"DST19","11","-","-","4 out of 5 stars","-61"
"295",12,"Hollywood Brown",PHI,"WR104","10","-","-","4 out of 5 stars","+26"
"296",12,"Skyler Bell",BUF,"WR105","7","-","-","4 out of 5 stars","+29"
"297",12,"Mack Hollins",NE,"WR106","11","-","-","2 out of 5 stars","+380"
"298",12,"Mike Gesicki",CIN,"TE36","6","-","-","3 out of 5 stars","+81"
"299",12,"Adam Randall",BAL,"RB86","13","3 out of 5","5 out of 5","3 out of 5 stars","+375"
"300",12,"Isaiah Bond",CLE,"WR107","11","-","-","3 out of 5 stars","+350"
"301",12,"Emari Demercado",DAL,"RB87","14","2 out of 5","5 out of 5","4 out of 5 stars","+76"
"302",12,"Jaydon Blue",PHI,"RB88","10","3 out of 5","5 out of 5","4 out of 5 stars","-31"
"303",12,"DeMario Douglas",NE,"WR108","11","-","-","2 out of 5 stars","+322"
"304",12,"Indianapolis Colts",IND,"DST20","13","-","-","5 out of 5 stars","-27"
"305",12,"Devin Neal",FA,"RB89","-","1 out of 5","5 out of 5","-","+39"
"306",12,"Darren Waller",CAR,"TE37","5","-","-","2 out of 5 stars","+125"
"307",12,"Trevor Etienne",CAR,"RB90","5","2 out of 5","4 out of 5","1 out of 5 stars","+245"
"308",12,"Andrei Iosivas",CIN,"WR109","6","-","-","4 out of 5 stars","+120"
"309",12,"Jake Tonges",SF,"TE38","8","-","-","3 out of 5 stars","-2"
"310",12,"Trey Benson",ARI,"RB91","14","1 out of 5","5 out of 5","2 out of 5 stars","+20"
"311",12,"Brandon Aiyuk",SF,"WR110","8","2 out of 5","5 out of 5","2 out of 5 stars","-43"
"312",13,"Tahj Brooks",CIN,"RB92","6","-","-","2 out of 5 stars","+229"
"313",13,"Chicago Bears",CHI,"DST21","10","-","-","2 out of 5 stars","-99"
"314",13,"Will Shipley",PHI,"RB93","10","-","-","4 out of 5 stars","+266"
"315",13,"Charlie Kolar",LAC,"TE39","7","-","-","4 out of 5 stars","+254"
"316",13,"Michael Mayer",LV,"TE40","13","-","-","3 out of 5 stars","+152"
"317",13,"Jahan Dotson",ATL,"WR111","11","-","-","3 out of 5 stars","+188"
"318",13,"Audric Estime",NO,"RB94","8","-","-","3 out of 5 stars","+29"
"319",13,"Darnell Washington",PIT,"TE41","9","-","-","2 out of 5 stars","-20"
"320",13,"Isaac Guerendo",SF,"RB95","8","-","-","2 out of 5 stars","+281"
"321",13,"Jerome Ford",WAS,"RB96","7","2 out of 5","4 out of 5","4 out of 5 stars","+322"
"322",13,"Oscar Delp",NO,"TE42","8","4 out of 5","4 out of 5","2 out of 5 stars","+315"
"323",13,"Bryce Lance",NO,"WR112","8","-","-","3 out of 5 stars","+164"
"324",13,"Charlie Smyth",NO,"K18","8","-","-","5 out of 5 stars","-19"
"325",13,"Xavier Hutchinson",HOU,"WR113","8","-","-","3 out of 5 stars","+344"
"326",13,"Jaleel McLaughlin",CLE,"RB97","11","-","-","3 out of 5 stars","+294"
"327",13,"Tyreek Hill",FA,"WR114","-","1 out of 5","5 out of 5","-","-78"
"328",13,"Elijah Arroyo",SEA,"TE43","11","-","-","3 out of 5 stars","+33"
"329",13,"Jarquez Hunter",FA,"RB98","-","-","-","-","+89"
"330",13,"Jalen Tolbert",MIA,"WR115","6","-","-","3 out of 5 stars","+264"
"331",13,"Kareem Hunt",FA,"RB99","-","-","-","-","+55"
"332",13,"Dallas Cowboys",DAL,"DST22","14","-","-","1 out of 5 stars","-144"
"333",13,"Carson Beck",ARI,"QB36","14","-","-","2 out of 5 stars","+107"
"334",13,"Cole Kmet",CHI,"TE44","10","-","-","2 out of 5 stars","-38"
"335",13,"Jacob Saylors",DET,"RB100","6","-","-","5 out of 5 stars","-37"
"336",13,"Eli Raridon",NE,"TE45","11","-","-","4 out of 5 stars","+70"
"337",13,"Dawson Knox",BUF,"TE46","7","-","-","3 out of 5 stars","-28"
"338",13,"Bam Knight",ARI,"RB101","14","-","-","2 out of 5 stars","+163"
"339",13,"Kendrick Bourne",ARI,"WR116","14","-","-","2 out of 5 stars","+295"
"340",13,"Jake Elliott",PHI,"K19","10","-","-","5 out of 5 stars","-123"
"341",13,"Tyler Higbee",LAR,"TE47","11","-","-","4 out of 5 stars","+12"
"342",13,"Erick All Jr.",CIN,"TE48","6","-","-","3 out of 5 stars","+174"
"343",13,"Olamide Zaccheaus",ATL,"WR117","11","-","-","3 out of 5 stars","+259"
"344",13,"Tez Johnson",TB,"WR118","10","-","-","4 out of 5 stars","+131"
"345",13,"Tyler Bass",BUF,"K20","7","-","-","2 out of 5 stars","-121"
"346",13,"Joshua Palmer",BUF,"WR119","7","-","-","4 out of 5 stars","-1"
"347",13,"Malik Benson",LV,"WR120","13","-","-","2 out of 5 stars","+229"
"348",13,"J.J. McCarthy",MIN,"QB37","6","-","-","5 out of 5 stars","-95"
"349",13,"New York Giants",NYG,"DST23","8","-","-","1 out of 5 stars","-129"
"350",13,"Luke McCaffrey",WAS,"WR121","7","-","-","2 out of 5 stars","-10"
"351",13,"Noah Gray",KC,"TE49","5","-","-","4 out of 5 stars","+22"
"352",13,"Max Klare",LAR,"TE50","11","-","-","4 out of 5 stars","+39"
"353",13,"Jalen Royals",KC,"WR122","5","-","-","2 out of 5 stars","+146"
"354",13,"Mac Jones",SF,"QB38","8","-","-","1 out of 5 stars","+16"
"355",13,"Konata Mumpfield",LAR,"WR123","11","-","-","1 out of 5 stars","+61"
"356",13,"Roman Wilson",PIT,"WR124","9","-","-","3 out of 5 stars","+156"
"357",13,"Brenen Thompson",LAC,"WR125","7","-","-","2 out of 5 stars","+300"
"358",13,"Treylon Burks",WAS,"WR126","7","-","-","2 out of 5 stars","+287"
"359",13,"Zavion Thomas",CHI,"WR127","10","-","-","3 out of 5 stars","-64"
"360",13,"Carolina Panthers",CAR,"DST24","5","-","-","3 out of 5 stars","-104"
"361",13,"Ja'Tavion Sanders",CAR,"TE51","5","-","-","2 out of 5 stars","-3"
"362",13,"Kalif Raymond",CHI,"WR128","10","-","-","3 out of 5 stars","-20"
"363",13,"Justin Fields",KC,"QB39","5","-","-","2 out of 5 stars","-22"
"364",13,"Cedric Tillman",NO,"WR129","8","-","-","3 out of 5 stars","-"
"365",13,"Roschon Johnson",CHI,"RB102","10","-","-","2 out of 5 stars","-32"
"366",13,"Chris Brazzell II",CAR,"WR130","5","-","-","2 out of 5 stars","+320"
"367",13,"Kevin Coleman Jr.",MIA,"WR131","6","-","-","3 out of 5 stars","+311"
"368",13,"Trey Smack",GB,"K21","11","-","-","4 out of 5 stars","-157"
"369",14,"Eli Heidenreich",PIT,"RB103","9","-","-","2 out of 5 stars","+94"
"370",14,"Joe Mixon",FA,"RB104","-","-","-","-","-104"
"371",14,"Tampa Bay Buccaneers",TB,"DST25","10","-","-","4 out of 5 stars","-81"
"372",14,"KaVontae Turpin",DAL,"WR132","14","-","-","2 out of 5 stars","-16"
"373",14,"Ty Simpson",LAR,"QB40","11","-","-","3 out of 5 stars","-103"
"374",14,"Raheim Sanders",CLE,"RB105","11","-","-","3 out of 5 stars","+277"
"375",14,"Sione Vaki",DET,"RB106","6","-","-","5 out of 5 stars","+114"
"376",14,"Colbie Young",CIN,"WR133","6","-","-","4 out of 5 stars","-26"
"377",14,"Odell Beckham Jr.",NYG,"WR134","8","-","-","4 out of 5 stars","-94"
"378",14,"Tutu Atwell",LAR,"WR135","11","-","-","1 out of 5 stars","+270"
"379",14,"Tennessee Titans",TEN,"DST26","9","-","-","2 out of 5 stars","-141"
"380",14,"Anthony Richardson Sr.",IND,"QB41","13","-","-","4 out of 5 stars","+52"
"381",14,"Noah Fant",NO,"TE52","8","-","-","2 out of 5 stars","+81"
"382",14,"Demarcus Robinson",SF,"WR136","8","-","-","2 out of 5 stars","+23"
"383",14,"Joe Flacco",CIN,"QB42","6","-","-","3 out of 5 stars","-35"
"384",14,"Savion Williams",GB,"WR137","11","-","-","5 out of 5 stars","+277"
"385",14,"Michael Carter",TEN,"RB107","9","-","-","3 out of 5 stars","+180"
"386",14,"Kyle Juszczyk",SF,"RB108","8","-","-","2 out of 5 stars","+22"
"387",14,"Dont'e Thornton Jr.",LV,"WR138","13","-","-","2 out of 5 stars","+235"
"388",14,"Zane Gonzalez",FA,"K22","-","-","-","-","+112"
"389",14,"John Metchie III",CAR,"WR139","5","-","-","2 out of 5 stars","+277"
"390",14,"Daniel Carlson",NO,"K23","8","-","-","5 out of 5 stars","+157"
"391",14,"Jameis Winston",NYG,"QB43","8","-","-","4 out of 5 stars","-76"
"392",14,"Rasheen Ali",BAL,"RB109","13","-","-","3 out of 5 stars","-"
"393",14,"Spencer Shrader",IND,"K24","13","-","-","4 out of 5 stars","-118"
"394",14,"Cincinnati Bengals",CIN,"DST27","6","-","-","4 out of 5 stars","-136"
"395",14,"Barion Brown",NO,"WR140","8","-","-","3 out of 5 stars","-36"
"396",14,"Tommy Tremble",CAR,"TE53","5","-","-","2 out of 5 stars","0"
"397",14,"Jawhar Jordan",HOU,"RB110","8","-","-","4 out of 5 stars","+268"
"398",14,"Jaylin Lane",WAS,"WR141","7","-","-","2 out of 5 stars","+215"
"399",14,"CJ Daniels",LAR,"WR142","11","-","-","1 out of 5 stars","-24"
"400",14,"Ben Sinnott",WAS,"TE54","7","-","-","1 out of 5 stars","+258"
"401",14,"Nick Folk",ATL,"K25","11","-","-","0 out of 5 stars","-35"
"402",14,"Ashton Dulin",IND,"WR143","13","-","-","4 out of 5 stars","-70"
"403",14,"Justin Joly",MIA,"TE55","6","-","-","5 out of 5 stars","+7"
"404",14,"Marcus Mariota",WAS,"QB44","7","-","-","2 out of 5 stars","+113"
"405",14,"Cade Klubnik",NYJ,"QB45","13","-","-","4 out of 5 stars","+124"
"406",14,"J'Mari Taylor",JAC,"RB111","7","-","-","4 out of 5 stars","-"
"407",14,"Blake Grupe",NYJ,"K26","13","-","-","2 out of 5 stars","-131"
"408",14,"Jordan Whittington",LAR,"WR144","11","-","-","1 out of 5 stars","-26"
"409",14,"Jonnu Smith",GB,"TE56","11","-","-","2 out of 5 stars","+2"
"410",14,"Ryan Fitzgerald",CAR,"K27","5","-","-","0 out of 5 stars","-72"
"411",14,"Dylan Laube",LV,"RB112","13","-","-","2 out of 5 stars","-"
"412",14,"Mitchell Evans",CAR,"TE57","5","-","-","2 out of 5 stars","+71"
"413",14,"Miami Dolphins",MIA,"DST28","6","-","-","3 out of 5 stars","-116"
"414",14,"Chad Ryland",ARI,"K28","14","-","-","2 out of 5 stars","-101"
"415",14,"Daniel Bellinger",TEN,"TE58","9","-","-","3 out of 5 stars","+148"
"416",14,"Jeremy McNichols",WAS,"RB113","7","-","-","4 out of 5 stars","-"
"417",14,"Isaiah Williams",NYJ,"WR145","13","-","-","4 out of 5 stars","+237"
"418",14,"Joey Slye",TEN,"K29","9","-","-","4 out of 5 stars","-90"
"419",14,"Devontez Walker",BAL,"WR146","13","-","-","4 out of 5 stars","-97"
"420",14,"Elijah Higgins",ARI,"TE59","14","-","-","2 out of 5 stars","-35"
"421",14,"Washington Commanders",WAS,"DST29","7","-","-","2 out of 5 stars","-139"
"422",14,"Luke Musgrave",GB,"TE60","11","-","-","2 out of 5 stars","+234"
"423",14,"Austin Hooper",ATL,"TE61","11","-","-","3 out of 5 stars","+75"
"424",14,"Corey Kiner",NE,"RB114","11","-","-","2 out of 5 stars","-"
"425",14,"Las Vegas Raiders",LV,"DST30","13","-","-","4 out of 5 stars","-161"
"426",14,"Brandon McManus",FA,"K30","-","-","-","-","-26"
"427",14,"Hunter Luepke",DAL,"RB115","14","-","-","4 out of 5 stars","-65"
"428",14,"Nick Westbrook-Ikhine",FA,"WR147","-","-","-","-","+248"
"429",14,"Jam Miller",FA,"RB116","-","-","-","-","+170"
"430",15,"Tyler Goodson",ATL,"RB117","11","-","-","2 out of 5 stars","-"
"431",15,"Austin Ekeler",FA,"RB118","-","-","-","-","+173"
"432",15,"Ben Sauls",FA,"K31","-","-","-","-","-115"
"433",15,"Deion Burks",IND,"WR148","13","-","-","4 out of 5 stars","+101"
"434",15,"Khalil Herbert",FA,"RB119","-","-","-","-","-"
"435",15,"Drew Stevens",WAS,"K32","7","-","-","5 out of 5 stars","-123"
"436",15,"Ameer Abdullah",JAC,"RB120","7","-","-","4 out of 5 stars","-"
"437",15,"Dyami Brown",WAS,"WR149","7","-","-","2 out of 5 stars","-73"
"438",15,"Antonio Williams",FA,"RB121","-","-","-","-","-"
"439",15,"AJ Dillon",CAR,"RB122","5","-","-","1 out of 5 stars","-16"
"440",15,"Phil Mafah",FA,"RB123","-","-","-","-","+37"
"441",15,"Dohnte Meyers",CIN,"WR150","6","-","-","4 out of 5 stars","-104"
"442",15,"John Bates",WAS,"TE62","7","-","-","1 out of 5 stars","+210"
"443",15,"Tai Felton",MIN,"WR151","6","-","-","5 out of 5 stars","+237"
"444",15,"Dameon Pierce",PHI,"RB124","10","-","-","4 out of 5 stars","-"
"445",15,"Ronnie Rivers",LAR,"RB125","11","-","-","5 out of 5 stars","+125"
"446",15,"Marlin Klein",HOU,"TE63","8","-","-","4 out of 5 stars","-43"
"447",15,"Max Bredeson",MIN,"RB126","6","-","-","4 out of 5 stars","+208"
"448",15,"New York Jets",NYJ,"DST31","13","-","-","4 out of 5 stars","-79"
"449",15,"Zavier Scott",CHI,"RB127","10","-","-","2 out of 5 stars","-"
"450",15,"Joe Milton III",DAL,"QB46","14","-","-","2 out of 5 stars","+30"
"451",15,"Alec Ingold",LAC,"RB128","7","-","-","3 out of 5 stars","+217"
"452",15,"Matt Hibner",BAL,"TE64","13","-","-","4 out of 5 stars","-"
"453",15,"Patrick Ricard",NYG,"RB129","8","-","-","4 out of 5 stars","+91"
"454",15,"Jahdae Walker",CHI,"WR152","10","-","-","3 out of 5 stars","-4"
"455",15,"Isaiah Williams",FA,"WR153","-","-","-","-","-"
"456",15,"Reggie Gilliam",NE,"RB130","11","-","-","2 out of 5 stars","+87"
"457",15,"Elijah Moore",PHI,"WR154","10","-","-","4 out of 5 stars","-53"
"458",15,"Terrell Jennings",FA,"RB131","-","-","-","-","-"
"459",15,"Josh Williams",TB,"RB132","10","-","-","2 out of 5 stars","-75"
"460",15,"Marquez Valdes-Scantling",FA,"WR155","-","-","-","-","-"
"461",15,"Josh Oliver",MIN,"TE65","6","-","-","4 out of 5 stars","-81"
"462",15,"Carson Wentz",MIN,"QB47","6","-","-","5 out of 5 stars","-29"
"463",15,"Xavier Smith",LAR,"WR156","11","-","-","1 out of 5 stars","+33"
"464",15,"Jacob Cowing",SF,"WR157","8","-","-","2 out of 5 stars","+211"
"465",15,"Tyler Badie",DEN,"RB133","10","-","-","2 out of 5 stars","-"
"466",15,"Josh Cameron",JAC,"WR158","7","-","-","4 out of 5 stars","-21"
"467",15,"Greg Dortch",BUF,"WR159","7","-","-","4 out of 5 stars","+214"
"468",15,"Nate Boerkircher",JAC,"TE66","7","-","-","3 out of 5 stars","-33"
"469",15,"Tommy Myers",FA,"TE67","-","-","-","-","-"
"470",15,"Jalen Reagor",FA,"WR160","-","-","-","-","-"
"471",15,"Tim Patrick",NYJ,"WR161","13","-","-","4 out of 5 stars","-"
"472",15,"Jimmy Horn Jr.",CAR,"WR162","5","-","-","2 out of 5 stars","-28"
"473",15,"Reggie Virgil",ARI,"WR163","14","-","-","2 out of 5 stars","+221"
"474",15,"Antonio Gibson",FA,"RB134","-","-","-","-","+140"
"475",15,"Zach Ertz",FA,"TE68","-","-","-","-","+134"
"476",15,"Adam Trautman",DEN,"TE69","10","-","-","4 out of 5 stars","-39"
"477",15,"Chris Blair",ATL,"WR164","11","-","-","3 out of 5 stars","-"
"478",15,"Tanner Koziol",JAC,"TE70","7","-","-","3 out of 5 stars","+100"
"479",15,"Jordan Watkins",SF,"WR165","8","-","-","2 out of 5 stars","+102"
"480",15,"Drake Dabney",GB,"TE71","11","-","-","2 out of 5 stars","-54"
"481",15,"Xavier Restrepo",TEN,"WR166","9","-","-","3 out of 5 stars","-"
"482",15,"Riley Leonard",IND,"QB48","13","-","-","4 out of 5 stars","+147"
"483",15,"Will Kacmarek",MIA,"TE72","6","-","-","5 out of 5 stars","+140"
"484",15,"Kalel Mullings",TEN,"RB135","9","-","-","3 out of 5 stars","-"
"485",15,"Miles Sanders",FA,"RB136","-","-","-","-","-"
"486",15,"Gardner Minshew II",ARI,"QB49","14","-","-","2 out of 5 stars","-112"
"487",15,"Jaydn Ott",KC,"RB137","5","-","-","3 out of 5 stars","-"
"488",15,"Theo Wease Jr.",LAC,"WR167","7","-","-","2 out of 5 stars","-"
"489",15,"Julius Chestnut",TEN,"RB138","9","-","-","3 out of 5 stars","+79"
"490",15,"Kene Nwangwu",NYJ,"RB139","13","-","-","3 out of 5 stars","-"
"491",15,"Dominic Zvada",NYG,"K33","8","-","-","2 out of 5 stars","-126"
"492",15,"Tyson Bagent",CHI,"QB50","10","-","-","3 out of 5 stars","-141"
"493",15,"Jackson Hawes",BUF,"TE73","7","-","-","3 out of 5 stars","-52"
"494",15,"Brandin Cooks",FA,"WR168","-","-","-","-","-"
"495",15,"Scotty Miller",CHI,"WR169","10","-","-","3 out of 5 stars","-"
"496",15,"Drew Allar",PIT,"QB51","9","-","-","2 out of 5 stars","-157"
"497",15,"Kaden Wetjen",PIT,"WR170","9","-","-","3 out of 5 stars","-173"
"498",15,"Tyrod Taylor",GB,"QB52","11","-","-","4 out of 5 stars","-130"
"499",15,"KeAndre Lambert-Smith",LAC,"WR171","7","-","-","2 out of 5 stars","-87"
"500",15,"Brock Wright",DET,"TE74","6","-","-","3 out of 5 stars","-124"
"501",15,"Lew Nichols III",PIT,"RB140","9","-","-","2 out of 5 stars","-"
"502",15,"Juice Wells Jr.",FA,"WR172","-","-","-","-","-"
"503",15,"Tyler Lockett",LV,"WR173","13","-","-","2 out of 5 stars","-"
"504",15,"Drew Sample",CIN,"TE75","6","-","-","3 out of 5 stars","-1"
"505",15,"Tyler Conklin",DET,"TE76","6","-","-","3 out of 5 stars","+27"
"506",15,"Damien Martinez",FA,"RB141","-","-","-","-","-"
"507",15,"Michael Woods II",DEN,"WR174","10","-","-","2 out of 5 stars","-"
"508",15,"Davis Mills",HOU,"QB53","8","-","-","4 out of 5 stars","+43"
"509",16,"Taylen Green",CLE,"QB54","11","-","-","4 out of 5 stars","-"
"510",16,"Quinn Ewers",JAC,"QB55","7","-","-","4 out of 5 stars","-113"
"511",16,"British Brooks",HOU,"RB142","8","-","-","4 out of 5 stars","+37"
"512",16,"Arizona Cardinals",ARI,"DST32","14","-","-","2 out of 5 stars","-206"
"513",16,"Jason Sanders",FA,"K34","-","-","-","-","-203"
"514",16,"Luke Schoonmaker",DAL,"TE77","14","-","-","2 out of 5 stars","-133"
"515",16,"Trey Lance",LAC,"QB56","7","-","-","2 out of 5 stars","-13"
"516",16,"Cash Jones",ATL,"RB143","11","-","-","2 out of 5 stars","-"
"517",16,"Foster Moreau",HOU,"TE78","8","-","-","4 out of 5 stars","+145"
"518",16,"Durham Smythe",BAL,"TE79","13","-","-","4 out of 5 stars","-69"
"519",16,"Kevin Austin Jr.",NO,"WR175","8","-","-","3 out of 5 stars","-"
"520",16,"Jack Strand",ATL,"QB57","11","-","-","4 out of 5 stars","-157"
"521",16,"Lan Larison",NE,"RB144","11","-","-","2 out of 5 stars","-"
"522",16,"DeAndre Hopkins",BAL,"WR176","13","-","-","4 out of 5 stars","+84"
"523",16,"Dean Connors",LAR,"RB145","11","-","-","5 out of 5 stars","+39"
"524",16,"Lil'Jordan Humphrey",DEN,"WR177","10","-","-","2 out of 5 stars","-170"
"525",16,"Mitch Tinsley",HOU,"WR178","8","-","-","3 out of 5 stars","-"
"526",16,"Tanner Hudson",CIN,"TE80","6","-","-","3 out of 5 stars","-"
"527",16,"Brittain Brown",CHI,"RB146","10","-","-","2 out of 5 stars","-"
"528",16,"Kendrick Law",DET,"WR179","6","-","-","4 out of 5 stars","-"
"529",16,"Mitchell Trubisky",TEN,"QB58","9","-","-","3 out of 5 stars","-18"
"530",16,"Jelani Woods",NYJ,"TE81","13","-","-","4 out of 5 stars","-91"
"531",16,"Sam Roush",CHI,"TE82","10","-","-","2 out of 5 stars","-138"
"532",16,"Cade Stover",HOU,"TE83","8","-","-","4 out of 5 stars","-22"
"533",16,"Jeremy Ruckert",NYJ,"TE84","13","-","-","4 out of 5 stars","+126"
"534",16,"Tay Martin",DET,"WR180","6","-","-","4 out of 5 stars","-53"
"535",16,"Taysom Hill",FA,"TE85","-","-","-","-","-71"
